HEL2;8;1;xxx
HEL2;8;2;xxx
HEL2;8;3;xxx
HEL2;8;4;xxx
HEL2;8;5;xxx
HEL2;8;6;xxx
HEL2;8;7;xxx
HEL2;8;8;xxx
HEL2;8;9;xxx
HEL2;8;10;xxx
HEL2;8;11;xxx
HEL2;8;12;xxx
HEL2;8;13;xxx
HEL2;8;14;xxx
HEL2;8;15;xxx
HEL2;8;16;xxx
MGP;1;1;01
MGP;1;2;02
MGP;1;3;03
MGP;1;4;04
MGP;1;5;07
MGP;1;6;08
MGP;1;7;09
MGP;1;8;10
MGP;1;9;13
MGP;1;10;14
MGP;1;11;15
MGP;1;12;16
MGP;1;13;19
MGP;1;14;20
MGP;1;15;22
MGP;1;16;23
MGP;2;1;25
MGP;2;2;26
MGP;2;3;28
MGP;2;4;29
MGP;2;5;31
MGP;2;6;32
MGP;2;7;33
MGP;2;8;xxx
MGP;2;9;xxx
MGP;2;10;xxx
MGP;2;11;xxx
MGP;2;12;xxx
MGP;2;13;xxx
MGP;2;14;xxx
MGP;2;15;xxx
MGP;2;16;xxx
MGP;3;1;73
MGP;3;2;74
MGP;3;3;75
MGP;3;4;76
MGP;3;5;79
MGP;3;6;80
MGP;3;7;81
MGP;3;8;82
MGP;3;9;85
MGP;3;10;86
MGP;3;11;87
MGP;3;12;88
MGP;3;13;91
MGP;3;14;92
MGP;3;15;93
MGP;3;16;145
MGP;4;1;97
MGP;4;2;98
MGP;4;3;99
MGP;4;4;xxx
MGP;4;5;103
MGP;4;6;104
MGP;4;7;105
MGP;4;8;106
MGP;4;9;109
MGP;4;10;110
MGP;4;11;111
MGP;4;12;114
MGP;4;13;115
MGP;4;14;xxx
MGP;4;15;xxx
MGP;4;16;121
MGP;5;1;xxx
MGP;5;2;xxx
MGP;5;3;xxx
MGP;5;4;xxx
MGP;5;5;xxx
MGP;5;6;xxx
MGP;5;7;xxx
MGP;5;8;xxx
MGP;5;9;xxx
MGP;5;10;xxx
MGP;5;11;xxx
MGP;5;12;xxx
MGP;5;13;xxx
MGP;5;14;xxx
MGP;5;15;xxx
MGP;5;16;xxx
MGP;6;1;xxx
MGP;6;2;xxx
MGP;6;3;xxx
MGP;6;4;xxx
MGP;6;5;xxx
MGP;6;6;xxx
MGP;6;7;xxx
MGP;6;8;xxx
MGP;6;9;xxx
MGP;6;10;xxx
MGP;6;11;xxx
MGP;6;12;xxx
MGP;6;13;xxx
MGP;6;14;xxx
MGP;6;15;xxx
MGP;6;16;xxx
MGP;7;1;xxx
MGP;7;2;xxx
MGP;7;3;xxx
MGP;7;4;xxx
MGP;7;5;xxx
MGP;7;6;xxx
MGP;7;7;xxx
MGP;7;8;xxx
MGP;7;9;xxx
MGP;7;10;xxx
MGP;7;11;xxx
MGP;7;12;xxx
MGP;7;13;xxx
MGP;7;14;xxx
MGP;7;15;xxx
MGP;7;16;xxx
MGP;8;1;xxx
MGP;8;2;xxx
MGP;8;3;xxx
MGP;8;4;xxx
MGP;8;5;xxx
MGP;8;6;xxx
MGP;8;7;xxx
MGP;8;8;xxx
MGP;8;9;xxx
MGP;8;10;xxx
MGP;8;11;xxx
MGP;8;12;xxx
MGP;8;13;xxx
MGP;8;14;xxx
MGP;8;15;xxx
MGP;8;16;xxx
PQA1;1;1;xxx
PQA1;1;2;xxx
PQA1;1;3;xxx
PQA1;1;4;xxx
PQA1;1;5;xxx
PQA1;1;6;xxx
PQA1;1;7;xxx
PQA1;1;8;xxx
PQA1;1;9;xxx
PQA1;1;10;xxx
PQA1;1;11;xxx
PQA1;1;12;xxx
PQA1;1;13;xxx
PQA1;1;14;xxx
PQA1;1;15;xxx
PQA1;1;16;xxx
PQA1;2;1;xxx
PQA1;2;2;xxx
PQA1;2;3;xxx
PQA1;2;4;xxx
PQA1;2;5;xxx
PQA1;2;6;xxx
PQA1;2;7;xxx
PQA1;2;8;xxx
PQA1;2;9;xxx
PQA1;2;10;xxx
PQA1;2;11;xxx
PQA1;2;12;xxx
